"DATE","CFDD","NMDD"
"1920-12-29",50.85,459.3625
"1920-12-30",50.625,459.5875
"1920-12-31",52.1375,458.075
"1921-01-01",51.5125,458.7
"1921-01-02",46.65,463.5625
"1921-01-03",42.9,467.3125
"1921-01-04",38.5125,471.7
"1921-01-05",35.3875,474.825
"1921-01-06",37.5375,472.675
"1921-01-07",38.6375,471.575
"1921-01-08",37.05,473.1625
"1921-01-09",38.225,471.9875
"1921-01-10",38.1375,472.075
"1921-01-11",37.8625,472.35
"1921-01-12",42.725,467.4875
"1921-01-13",50.925,459.2875
"1921-01-14",51.7625,458.45
"1921-01-15",53.2125,457
"1921-01-16",57.65,452.5625
"1921-01-17",66.9625,443.25
"1921-01-18",84.675,425.5375
"1921-01-19",98.1375,412.075
"1921-01-20",97.2375,412.975
"1921-01-21",92.1,418.1125
"1921-01-22",88.7,421.5125
"1921-01-23",87.1,423.1125
"1921-01-24",95.1625,415.05
"1921-01-25",108.975,401.2375
"1921-01-26",121.975,388.2375
"1921-01-27",128.9,381.3125
"1921-01-28",130.9875,379.225
"1921-01-29",129.75,380.4625
"1921-01-30",129.8125,380.4
"1921-01-31",137.2375,372.975
"1921-02-01",143.2125,367
"1921-02-02",146.0625,364.15
"1921-02-03",147.2375,362.975
"1921-02-04",149.8125,360.4
"1921-02-05",147.45,362.7625
"1921-02-06",146.2125,364
"1921-02-07",147.675,362.5375
"1921-02-08",150.925,359.2875
"1921-02-09",151.75,358.4625
"1921-02-10",151.4125,358.8
"1921-02-11",153.925,356.2875
"1921-02-12",158.0125,352.2
"1921-02-13",157.5875,352.625
"1921-02-14",158.7,351.5125
"1921-02-15",161.4125,348.8
"1921-02-16",154.875,355.3375
"1921-02-17",152.8625,357.35
"1921-02-18",159.25,350.9625
"1921-02-19",162.7375,347.475
"1921-02-20",168.9875,341.225
"1921-02-21",174.3875,335.825
"1921-02-22",175.975,334.2375
"1921-02-23",175.9875,334.225
"1921-02-24",183.5625,326.65
"1921-02-25",191.05,319.1625
"1921-02-26",197.6375,312.575
"1921-02-27",198.825,311.3875
"1921-02-28",197.5,312.7125
"1921-03-01",195.075,315.1375
"1921-03-02",190.35,319.8625
"1921-03-03",189.2875,320.925
"1921-03-04",197.7,312.5125
"1921-03-05",199.3625,310.85
"1921-03-06",193.8875,316.325
"1921-03-07",192.1,318.1125
"1921-03-08",182.1625,328.05
"1921-03-09",176.0625,334.15
"1921-03-10",175.925,334.2875
"1921-03-11",169.325,340.8875
"1921-03-12",162.65,347.5625
"1921-03-13",159.9375,350.275
"1921-03-14",157.9875,352.225
"1921-03-15",153.1375,357.075
"1921-03-16",146.625,363.5875
"1921-03-17",142.7875,367.425
"1921-03-18",145.5625,364.65
"1921-03-19",142.4375,367.775
"1921-03-20",130.225,379.9875
"1921-03-21",120.225,389.9875
"1921-03-22",121.125,389.0875
"1921-03-23",118.825,391.3875
"1921-03-24",112.025,398.1875
"1921-03-25",101.8875,408.325
"1921-03-26",89.325,420.8875
"1921-03-27",73.5625,436.65
"1921-03-28",69.675,440.5375
"1921-03-29",74.55,435.6625
"1921-03-30",71.5,438.7125
"1921-03-31",66.1375,444.075
"1921-04-01",66.4125,443.8
"1921-04-02",58.975,451.2375
"1921-04-03",50.5125,459.7
"1921-04-04",38.375,471.8375
"1921-04-05",23.5,486.7125
"1921-04-06",7.32500000000004,502.8875
"1921-04-07",0,515.8
"1921-04-08",0,531.4875
"1921-04-09",0,540.3
"1921-04-10",0.2,540.1
"1921-04-11",0,541.9125
"1921-04-12",0,548.4375
"1921-04-13",0,559.2
"1921-04-14",0,571.6875
"1921-04-15",0,584.5375
"1921-04-16",0,589.1875
"1921-04-17",0.5375,588.65
"1921-04-18",0,592.3875
"1921-04-19",0,601.6375
"1921-04-20",0,612.8125
"1921-04-21",0,624.75
"1921-04-22",0,634.6125
"1921-04-23",0,646.775
"1921-04-24",0,658.1
"1921-04-25",0,672.6125
"1921-04-26",0,689.9
"1921-04-27",0,708.3
"1921-04-28",0,720.8
"1921-04-29",0,734.1375
"1921-04-30",0,744.05
"1921-10-01",0,14.375
"1921-10-02",0,30.125
"1921-10-03",0,43.6
"1921-10-04",0,52.7125
"1921-10-05",0,63.5375
"1921-10-06",0,77.55
"1921-10-07",0,90.25
"1921-10-08",0,98.6625
"1921-10-09",0,104.925
"1921-10-10",0,114.1625
"1921-10-11",0,123.7375
"1921-10-12",0,130.45
"1921-10-13",0,137.8125
"1921-10-14",0,150.1125
"1921-10-15",0,164.0125
"1921-10-16",0,176.7875
"1921-10-17",0,189.775
"1921-10-18",0,206.575
"1921-10-19",0,219.6375
"1921-10-20",0,228.5375
"1921-10-21",0,234.5875
"1921-10-22",0,246.3875
"1921-10-23",0,254.1625
"1921-10-24",0,261.9375
"1921-10-25",0,267.6375
"1921-10-26",0,273.2
"1921-10-27",0,282.0875
"1921-10-28",0,293.45
"1921-10-29",0,305.2
"1921-10-30",0,317
"1921-10-31",0,329.7
"1921-11-01",0,338.0875
"1921-11-02",0,342.0375
"1921-11-03",0,346.15
"1921-11-04",0,351.3
"1921-11-05",0,353.8625
"1921-11-06",0,354.275
"1921-11-07",0,356.5
"1921-11-08",2.3,354.2
"1921-11-09",4.175,352.325
"1921-11-10",3.9125,352.5875
"1921-11-11",2.4,354.1
"1921-11-12",2.95,353.55
"1921-11-13",5.65,350.85
"1921-11-14",4.525,351.975
"1921-11-15",1.6,354.9
"1921-11-16",0,358.5
"1921-11-17",0,366.275
"1921-11-18",0,378.825
"1921-11-19",0,391.8
"1921-11-20",0,396.175
"1921-11-21",0,401.3125
"1921-11-22",0,404.65
"1921-11-23",3.175,401.475
"1921-11-24",5.5375,399.1125
"1921-11-25",3.8625,400.7875
"1921-11-26",3.2625,401.3875
"1921-11-27",3.4,401.25
"1921-11-28",3.6,401.05
"1921-11-29",3.05,401.6
"1921-11-30",0,405.0875
"1921-12-01",0,409.8875
"1921-12-02",0,417.9375
"1921-12-03",0,421.4125
"1921-12-04",0,421.975
"1921-12-05",0,421.975
"1921-12-06",1.9375,420.0375
"1921-12-07",4.3625,417.6125
"1921-12-08",9.65,412.325
"1921-12-09",11.675,410.3
"1921-12-10",10.0875,411.8875
"1921-12-11",6.1125,415.8625
"1921-12-12",5.4875,416.4875
"1921-12-13",10.55,411.425
"1921-12-14",18.2625,403.7125
"1921-12-15",26.375,395.6
"1921-12-16",30.8875,391.0875
"1921-12-17",25.95,396.025
"1921-12-18",20.3375,401.6375
"1921-12-19",22.2125,399.7625
"1921-12-20",22.2125,399.7625
"1921-12-21",28.6875,393.2875
"1921-12-22",42.7125,379.2625
"1921-12-23",47.0875,374.8875
"1921-12-24",52.0125,369.9625
"1921-12-25",63.55,358.425
"1921-12-26",72.0125,349.9625
"1921-12-27",74.6625,347.3125
"1921-12-28",80.3,341.675
"1921-12-29",85.7125,336.2625
"1921-12-30",95.85,326.125
"1921-12-31",96.55,325.425
"1922-01-01",103.6875,318.2875
